chat_user;dialog_str;line;request_text;result;sure_topic;type
6965fd69f48d95668e77cca2; operator\nHi,\n\nI would like to help you.\nCould you please give me some more information about what happened?\n\n client\nmjhe samjh yah Nahin a Rahi ki jab Ham stop dalte Hain to uske bavjud waiting time kyon lagate Hain drivers aur apni marji se jitna bhi \nI am stop ke dalne ke bhi extra per Karen aur waiting time ki bhi extra per Karen yah to double charges wali baat hui\n\n client\nI already told you regarding this tried jiski men screen shot aapko share ki hai ki driver ne Mera stop dalne ke bavjud mujhse extra waiting time ke paise charge kiye Hain kyon jabki Mera stop dala tha aur stop dalne ke bad Jo Mera deti lekin extra waiting ting time Dala Gaya upar stop karne per bhi\n\n operator\nAsalam O Alikum,\n\nHamari support service sey ra'bita kernay ka shukriya. Hum jald he apki madad ka liay apkay sath mojood hongay. Hamaray sath rhaiey ga.\n\n operator\nMein ne iss ride ki tafselaat check ki hain. Kiraya is liye barh gya kyun ky is ride mein paid waiting mode on kiya gya tha. Kya aap ne ride ky douran driver se kahin par aapni tarf se intzaar karne ko kaha? Hum aap ki madad karny ka intezar kar rahy hain.\n\n client\nIssue was not resolved\n\n client\nni mei ne Jo stop dala tha Wohi tha us k ilawa kahi wait ni krwaya\n\n client\nor 10 mi ts to bilkul ni;taxi_intl_pak;Issue was not resolved;en;rd_feedback_problems_with_status_waiting;riders
696e2bc0f48d95668e703cbe; client\nsalam menim taxim otkaz olundu lakin menden odenish chixdi ne ucun??;intl_aze;salam menim taxim otkaz olundu lakin menden odenish chixdi ne ucun??;az;rd_cancel_riders_fault_policy;riders
69627aa5f48d95668eabd98a;;intl_geo;გამარჯობა;ka;rd_greeting;riders
696aa618f48d95668ee2023f;;organisations/yandex/lines/taxi-prod-intl-user-geo-eng;Hi.  I took yesterday taxi from freedom square.  Did I leave my phone anf walet in your car;en;rd_feedback_professionalism_payment_fraud_double_pay;riders
695e6e2df48d95668e45e50c;;organisations/yandex/lines/taxi-intl-venezuela-driver;No están saliendo servicios?;es;rd_tech_issue;riders
6960ed2cf48d95668e586445;;organisations/yandex/lines/taxi-intl-users-peru-reclamation;"Tipo de Servicio::
Viajes

Identificación del consumidor reclamante::
Persona Natural

Nombre::
Sandra  torres silva

Domicilio::
Av san Juan mz D lote 20 surco

Tipo de Documento de Identidad::
DNI

Número de Documento:
42968615

Teléfono:
946396824

Correo Electrónico:
sandrita71985@gmail.com

¿Eres mayor de edad?:
Si

Tipo de solicitud::
Reclamo (Disconformidad relacionada con los productos o servicios)

Monto reclamado:
4.50

Detalle del Producto o Servicio:
Taxi de yango

Detalle de la Reclamación o Queja:
Komo es posible k el señor me cobre nuevamente si en mí aplicativo ya avía salido el pago x tarjeta no me parece justo y encima todo malcriado el taxi es un Nissan  gris sentral placa w3w185 

Fecha de Envío:
2026-01-08";es;rd_tech_issue_updating_app_geolocation;riders
696dc2c6f48d95668ee5caf5; operator\nЗдравствуйте!\n\nУточните, пожалуйста, более подробно, что произошло? Мы обязательно во всём разберёмся.\n\n client\nSalom men taksiga 6000 naxt pul berdim lekin qarz deb yozmoqda\n\n operator\nHozir hammasini tekshiraman va hamkasblarim bilan bogʻlanaman. Biror narsani aniqlashtirsam yozaman.;intl_uzb;Salom men taksiga 6000 naxt pul berdim lekin qarz deb yozmoqda;uz;rd_feedback_professionalism_payment_fraud_double_pay;riders
69639a70f48d95668e80fede;;taxi_intl_bolivia;Buen día;es;rd_greeting;riders
695fe01ff48d95668e459068;;taxi_intl_eth_riders;በዚህ ጉዞ የመጣው ሂሳብ 252 ብር ሲሆን የከፈልኩት 355 ብር ነው ስለዚህ ከናንተ በኩል ቼክ እንዲደረግልኝ እጠይቃለሁ;am;rd_feedback_professionalism_payment_fraud_asked_more;riders
696d1f5af48d95668e05ca2a; client\nsumka ostalso\n\n client\nnet nomer voditela;intl_aze;net nomer voditela;ru;rd_feedback_professionalism_payment_fraud_asked_more;riders
69667233f48d95668ee2aef0;;organisations/yandex/lines/taxi-prod-intl-user-turkey;Puanı düşecek diye;tr;rd_cancel_drivers_fault_didnt_arrive;riders
6966829ef48d95668ee2e498;;organisations/yandex/lines/taxi-intl-venezuela-driver;Buenas tarde xq la comisión de la aplicación dice un monto y en la app marca otro monto no entiendo yo tenía menos 0.39$ menos 0.24$ es un total de 0.69$  y marca 0.99$ no entiendo eso hay explicarme los porcentaje y xq  suman de más de lo que dicen;es;rd_fare_ufp_correct;riders
69607f8ef48d95668ed15963;;taxi_intl_bolivia;Muchas gracias por la ayuda;es;rd_other_thanks;riders
696e3635f48d95668ecb64f3; client\nEs chem uzum varordn aranc patverneri mna\n\n operator\nԲարև ձեզ։\n\nՄենք արդեն ամեն ինչ ստուգում ենք և կվերադառնանք պատասխանով որքան հնարավոր է շուտ:;intl_arm;Es chem uzum varordn aranc patverneri mna;hy;rd_payment_promotions_activation_issue;riders
696a5a15f48d95668edc8dcb; client\nEeeeee\n\n client\nQutarinda bu gic gic hereketderi bezmişeme quran haqqı her defe taksi vururam gedir dünyanin başıbda dayanib çatdiya vurur hele bir otkaz edende de mennen pul çıxırsız utanmaz utanmaz\n\n client\nÖdenişi karta geri gönderin zehmet olmasa qalmışam yolun qırağında\n\n client\nSürücüleriviz xestedi sizin;intl_aze;Sürücüleriviz xestedi sizin;az;rd_cancel_drivers_fault_didnt_arrive;riders
69637c3af48d95668ee37215; client\nThe ride never happened\n\n client\nAnd now the trip is more expensive on new request;taxi_intl_africa_rd_eng;And now the trip is more expensive on new request;en;rd_cancel_drivers_fault_didnt_arrive;riders
696370c3f48d95668e91bf5e; client\nRide-in başlanğıc qiyməti 2.70 AZN idi.\nSürücü məni ümumiyyətlə götürməyib.\nBuna baxmayaraq ride-ı aktiv saxlayıb, təxminən 20 dəqiqə boş yerə hərəkət edib.\nSeçilmiş ünvana getməyib.\nNəticədə məbləğ 5.70 AZN-ə qaldırılıb və kartımdan tutulub.\nXidmət göstərilməyib.\nXahiş edirəm artıq tutulan məbləğ geri qaytarılsın.;intl_aze;"Ride-in başlanğıc qiyməti 2.70 AZN idi.
Sürücü məni ümumiyyətlə götürməyib.
Buna baxmayaraq ride-ı aktiv saxlayıb, təxminən 20 dəqiqə boş yerə hərəkət edib.
Seçilmiş ünvana getməyib.
Nəticədə məbləğ 5.70 AZN-ə qaldırılıb və kartımdan tutulub.
Xidmət göstərilməyib.
Xahiş edirəm artıq tutulan məbləğ geri qaytarılsın.";az;rd_cancel_drivers_fault_didnt_arrive;riders
695d4cdaf48d95668e2e3052;;intl_sort;No rider wants to pic my ride ..orangi town 14c is in Karachi;en;rd_cancel_service_fault_car_not_found;riders
696a5414f48d95668e0f549e; client\nThis is informing you that the driver took extra charges as named waiting\n\n client\nWhile we arrived on time;taxi_intl_pak;This is informing you that the driver took extra charges as named waiting;en;rd_feedback_problems_with_status_waiting;riders
696664f0f48d95668e39e695;;taxi_intl_bolivia;El conductor me hizo perder 10 minutos esperando para que llegó;es;rd_cancel_drivers_fault_didnt_arrive;riders
697140a721b742b1de361ab9;;taxi_intl_bolivia;Hola, me hizo un viaje a la escuela técnica, pero veo mis movimientos de yape y me hizo un descuento de yango de 15.40 y aparte le yapee a su número 18 soles, por fa, no sé si pueda devolverme a este número 966805523, agradezco su gentileza;es;rd_feedback_professionalism_payment_fraud_asked_more;riders
696e3b55f48d95668e74c968;;intl_sort;Gamarjoba mdzgolma daachira egreve mosvlas da sami lari chamomaklda arada velodebodi da damibrunet tanxa baratze;ka;rd_feedback_professionalism_payment_fraud_not_change;riders
696df5a9f48d95668ea04b85; client\nالسلام عليكم\n\n client\nعندي مشكلة\n\n client\nابغا اسجل بطاقتي ف البرنامج وماتطيع تتسجل\n\n client\nكذا يظهر;organisations/yandex/lines/taxi-intl-oman-users;ابغا اسجل بطاقتي ف البرنامج وماتطيع تتسجل;ar;rd_tech_issue;riders
69666f1bf48d95668e8028cf; client\nAssalamualaikum\n\n client\nDriver nahi aye\n\n client\nAnd started ride;taxi_intl_pak;And started ride;ur;rd_feedback_problems_with_status_begin_end;riders
69640d43f48d95668e614a0a; client\nSad mi pise da imam dug\n\n operator\nPozdrav!\n\nHvala vam što ste nas obavestili. Dobili smo vašu poruku i potrudićemo se da vam odgovorimo u najkraćem mogućem roku.\n\n client\nDopisivao sam se sa vasim kolegom\n\n client\nUporno mi se skidaju pare sa racuna\n\n client\nA placam kesom\n\n client\nI sad mi pise da dugujem nesto\n\n client\nA platio sam vise nego sto treba jer su mi pare skinute preko kesa koji sam dao\n\n operator\nObično, ukoliko se takva situacija desila, kao izuzetak, mi otkazujemo naplatu i upozoravamo korisnika da se vožnja plaća u skladu sa odabranim načinom plaćanja, koji se uvek može proveriti direktno u aplikaciji.\n\nNaravno, poslaćemo upozorenje i vozaču da takođe proverava način plaćanja na kraju vožnje. \n\nNažalost, ovaj put nećemo moći da napravimo takav izuzetak.\n\n client\nPa samo mi uklonite dug\n\n client\nJa sad ne mogu da koritim taxi jer ste mi skinuli vise novca nego sto treba;intl_srb;Ja sad ne mogu da koritim taxi jer ste mi skinuli vise novca nego sto treba;sr;rd_payment_arrears;riders
696b0ec2f48d95668ead201a;;intl_sort;"Здравствуйте!
Поняли! Вернёмся с ответом. Постараемся как можно скорее";ru;rd_greeting;riders
695f925af48d95668ebe9933;;intl_civ;J’ai commandé une livraison;fr;rd_tech_issue_updating_app_geolocation;riders
69710c5821b742b1de1e9c2e;;intl_isr;שלום, ברצוני לעדכן מספר טלפון, תוכלו לעזור לי?;he;rd_tech_issue;riders
696fcdb421b742b1de9b2c90; operator\nHi,\n\nPlease, clarify in more detail what happened? We will definitely figure everything out.\n\n client\nDa li možete da proverite da li je vozač pronašao naočare koje sam ostavila u vozilu? Hvala\n\n operator\nSve ćemo detaljno proveriti i uskoro vam odgovoriti. Čim budemo imali neku informaciju, odmah ćemo vam javiti.;intl_srb;Da li možete da proverite da li je vozač pronašao naočare koje sam ostavila u vozilu? Hvala;sr;rd_lost_item;riders
696efd24f48d95668e2de136;;taxi_intl_yango_pay_fr;Bonjour je voulais transaction sur mon compte Yango vers mon compte mtn money ça rejeter;fr;rd_payment_transaction_hold_excessive;riders
6972024d21b742b1dedbbf00;;intl_sort;Муомиласи йук инсон екан илтимос узила керели чора курила;uz;rd_feedback_professionalism_general;riders
696a1df0f48d95668ee182ba;;intl_geo;აუ აიქოსი დავკარგე და შეგიძლიათ გადამიმოწმოთ? ბოლო მგზავრობა;ka;rd_lost_item;riders
696816c2f48d95668e56d7c4;;intl_isr;היי;he;rd_greeting;riders
69661ab3f48d95668efb45bb; operator\nЗдравствуйте!\nВыберите, пожалуйста, вопрос\n\n client\nЯндекс качон очилади?\n\n operator\nСпециалист ответит вам, как только проверит информацию\n\n client\nErtaga;intl_ru;Яндекс качон очилади?;uz;rd_feedback_professionalism_payment_fraud_asked_more;riders
6970bb5821b742b1deb0c137; client\n+998330020199\nYoki +998955354551 blaknot qolib ketibdi;intl_uzb;"+998330020199
Yoki +998955354551 blaknot qolib ketibdi";uz;rd_greeting;riders
